Designação,Nome,Endereço,Bairro,CRE,Atividade,Telefones,Link cartela,GlobalID,Data_Inauguracao,Designacao_num,Nome_abrev,Cod_microarea_SME
918604,Creche Municipal Vera Pacheco Jordão,RUA PEDRO AUTRAN171,Inhoaíba,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18630&cmd=load,{5E526B68-4817-4397-B28B-B2005B91649B},,918.604,CM Vera Pacheco Jordão,9.21
918609,Creche Municipal Adélia Vieira,RUA CAPELINHAS/N,Campo Grande,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18636&cmd=load,{B9CECAB9-EC2B-48E2-BD9F-41603F2C0F3B},,918.609,CM Adélia Vieira,9.9
918606,Creche Municipal Cecília Meireles,RUA DO RADIOS/N,Campo Grande,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18663&cmd=load,{86DDEA89-3E73-42FA-ADD7-D8F793E8D1DF},,918.606,CM Cecília Meireles,9.7
918611,Creche Municipal Mário Lombardi,RUA GONCALVES DO CEUS/N,Campo Grande,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18724&cmd=load,{BE2BDD60-7CDB-4E71-80C3-982048F95AED},,918.611,CM Mário Lombardi,9.6
918509,CIEP Nelson Mandela,"Praça Daniel Lames, S/Nº",Campo Grande,9,CIEP,3394-7485,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11744&cmd=load,{F73ED0C3-90FB-4A0A-9498-5F7CAF0563B6},,918.509,CIEP Nelson Mandela,9.8
918504,CIEP Francisco Cavalcante Pontes de Miranda,"Estr. Moriçaba, S/Nº",Senador Vasconcelos,9,CIEP,3394-0622,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11726&cmd=load,{C955CE19-A3AB-438D-9F6E-A9DC1CE581A3},,918.504,CIEP Francisco Cavalcante Pontes de Miranda,9.15
918502,Escola Municipal Presidente Nereu Ramos,"Estr. dos Caboclos, 343 - Cachamorra",Campo Grande,9,Escola Municipal,3394-9837,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11718&cmd=load,{F45D59D2-05B4-4D7F-9586-4BE326A34901},,918.502,EM Pres. Nereu Ramos,9.17
918019,Escola Municipal João Proença,"Rua Costa Nunes, S/Nº - Monteiro",Campo Grande,9,Escola Municipal,2413-5625,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11102&cmd=load,{70095C6E-50BC-4E65-AE15-BC95B64A0B0E},,918.019,EM João Proença,9.19
918026,Escola Municipal Mafalda Teixeira de Alvarenga,"Rua José Francisco de S. Porto, S/Nº - Rio da Prata",Campo Grande,9,Escola Municipal,3394-5252,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11109&cmd=load,{BDC7B03F-99C7-4D64-8A80-7FDA57C70E85},,918.026,EM Mafalda Teixeira de Alvarenga,9.16
918047,Escola Municipal Belisário Pena,"Rua Regina, 70",Senador Vasconcelos,9,Escola Municipal,2413-5005,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11130&cmd=load,{861E7915-DA34-4775-8C16-93B2C8197A74},,918.047,EM Belisário Pena,9.15
918052,Escola Municipal Casemiro de Abreu,"Estr. do Mendanha, 4.842 - Mendanha",Campo Grande,9,Escola Municipal,2413-7095,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11135&cmd=load,{1CA6274D-2405-4E66-B823-A6562E840E42},,918.052,EM Casemiro de Abreu,9.1
107004,Escola Municipal Floriano Peixoto,"Pça. Argentina, 20",São Cristovão,1,Escola Municipal,2580-2347,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11464&cmd=load,{44007EB1-0763-4BB5-8984-FD23D17DFD4C},,107.004,EM Floriano Peixoto,1.4
103006,Escola Municipal Jenny Gomes,"Av. Paulo de Frontin, 452",Rio Comprido,1,Escola Municipal,2273-5299,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11537&cmd=load,{8C5C582B-C02A-4A93-A5A3-CFB3E07F2BB2},,103.006,EM Jenny Gomes,1.10
107502,Escola Municipal Mestre Waldemiro,"Av. Bartolomeu de Gusmão, 850 - Fundos",São Cristovão,1,Escola Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11550&cmd=load,{179A2B53-BA82-4FD9-93B7-8033F2765337},,107.502,EM Mestre Waldemiro,1.4
724009,Escola Municipal Professora Margarida Glória de Faria,"Rua Prof. Fausto Moreira, 250",Barra da Tijuca,7,Escola Municipal,2498-0642,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11713&cmd=load,{315ECFE2-9986-49E2-940B-08856FED7C22},,724.009,EM Profª Margarida Glória de Faria,7.30
724013,Escola Municipal Professora Zuleika Nunes de Alencar,"Rua Des. Antonio Pereira Pinto, 400",Barra da Tijuca,7,Escola Municipal,2433-1530,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11703&cmd=load,{E0C2929A-44A7-4A46-A336-84CF7923E5A8},,724.013,EM Profª Zuleika Nunes de Alencar,7.30
1019042,Escola Municipal Franklin Távora,"Estr. dos Palmares, 1.950 - Conj. S.Coração",Santa Cruz,10,Escola Municipal,2413-6542,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11206&cmd=load,{AFB14679-360A-4035-B81C-467B696B99FE},,1.019.042,EM Franklin Távora,10.1
918054,Escola Municipal Baltazar Lisboa,"Av. Mal. Dantas Barreto, 126",Campo Grande,9,Escola Municipal,2413-3055,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11137&cmd=load,{FA133F4D-4E04-403C-90DB-234D3576FD78},30/12/2012 22:00,918.054,EM Baltazar Lisboa,9.4
918055,Escola Municipal Charles Peguy,"Rua Aricuri, S/Nº",Campo Grande,9,Escola Municipal,2413-3385,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11138&cmd=load,{521C3160-F77B-4110-82CF-7E94DAE9F238},,918.055,EM Charles Peguy,9.7
918056,Escola Municipal Augusto Vasconcelos,"Rua Barcelos Domingos, 191 Centro",Campo Grande,9,Escola Municipal,2413-3857,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11139&cmd=load,{274EE978-4289-4ACC-8496-CF7E7D370C3E},,918.056,EM Augusto Vasconcelos,9.8
918059,Escola Municipal Halfeld,"Av. André Vesalio, S/Nº",Campo Grande,9,Escola Municipal,2413-4750,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11142&cmd=load,{2F441D38-6A7F-43E7-9091-2DF2D5B65D16},,918.059,EM Halfeld,9.8
918060,Escola Municipal Jorge de Lima,"Rua Oiticica, S/Nº - Amazonas",Campo Grande,9,Escola Municipal,2413-4005,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11143&cmd=load,{BD168BCE-0650-40F2-95EA-F15B7E71F5FD},,918.060,EM Jorge de Lima,9.4
918068,Escola Municipal Benjamin Franklin,"Rua Argoim, S/Nº - Vila Nova",Campo Grande,9,Escola Municipal,2413-4395,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11151&cmd=load,{B2D9E85C-B614-4793-9325-F55E64F038B1},,918.068,EM Benjamin Franklin,9.5
918062,Escola Municipal Luiz Edmundo,"Rua Felix Bernardelli, S/Nº - Vila Nova",Campo Grande,9,Escola Municipal,3394-6085,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11145&cmd=load,{69A198E8-C8F3-43B6-8C4F-FFA3C644F7A5},,918.062,EM Luiz Edmundo,9.5
918051,Escola Municipal Professor Floriano de Brito,"Estr. Abílio Bastos, S/Nº Mendanha",Campo Grande,9,Escola Municipal,2412-5364,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11134&cmd=load,{92EA9D7C-E5DA-4019-8BED-46800A7B5D34},,918.051,EM Prof° Floriano de Brito,9.3
918602,Creche Municipal Vitória da Paz,RUA REALEZAS/N,Inhoaíba,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=17895&cmd=load,{ED9D032A-66A6-4A86-8BA4-D2457847DA3C},,918.602,CM Vitória da Paz,9.22
918073,Escola Municipal Ministro Adauto Lúcio Cardoso,"Rua H, S/Nº Km 49 - Conjunto Campinho Santa Margarida",Campo Grande,9,Escola Municipal,3394-7230,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11156&cmd=load,{4AECDCAB-6E16-49F3-BE8D-415EEF6834F4},,918.073,EM Ministro Adauto Lúcio Cardoso,9.6
918083,Escola Municipal Professor Castro Rebello,"Estr. do Campinho, 6.500 - Rua Sete S/Nº, Conj. Campinho",Campo Grande,9,Escola Municipal,3394-3810,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11166&cmd=load,{194E0C66-4E2F-4B08-8F7A-126D123E4C20},,918.083,EM Prof° Castro Rebello,9.6
918608,Creche Municipal Jardim Monte Santo,RUA SANANDUVAS/N,Campo Grande,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18703&cmd=load,{7321BA0C-8594-4B87-B60C-A4A83E360BDE},,918.608,CM Jd. Monte Santo,9.16
918614,Creche Municipal Zélia Chauke Curi,RUA JUAREZ ANTUNESS/N,Campo Grande,9,Creche Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19397&cmd=load,{76692A2D-21E9-4BED-9C2D-2DA0A3585B68},,918.614,CM Zélia Chauke Curi,9.16
918013,Escola Municipal Venezuela,"Rua Amaral Costa, 37",Campo Grande,9,Escola Municipal,2413-3755,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11098&cmd=load,{1A9AA79A-2B60-4E2E-90A6-D82AF1A3588B},,918.013,EM Venezuela,9.18
918011,Escola Municipal Professor Manoel Maurício,"Rua Marcorama, S/Nº - Santa Margarida",Cosmos,9,Escola Municipal,3394-5076,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11096&cmd=load,{8E304472-9847-4322-97E4-0CF3DD43DAC8},,918.011,EM Prof° Manoel Maurício,9.12
918079,Escola Municipal Constantino Magalhães,"Rua do Paulistano, S/Nº - Mendanha",Campo Grande,9,Escola Municipal,2412-5419,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11162&cmd=load,{64273474-6BC1-4957-B852-B645251C05C1},,918.079,EM Constantino Magalhães,9.3
918044,Escola Municipal Ernesto Nazareth,"Rua Bastos Tigre, S/Nº",Santíssimo,9,Escola Municipal,2413-4564,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11127&cmd=load,{1577C9CE-F0BE-42E9-90D6-3DC944F41410},,918.044,EM Ernesto Nazareth,9.2
313002,Escola Municipal José Veríssimo,"Rua Henrique Dias, 34",Rocha,3,Escola Municipal,2501-0931,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11856&cmd=load,{32BC231A-8642-4C38-83AC-E2672094EF59},,313.002,EM José Veríssimo,3.2
515501,CIEP Augusto Pinheiro de Carvalho,"Rua Xavier Curado, S/Nº",Marechal Hermes,5,CIEP,2450-4211,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11608&cmd=load,{4EECD925-2921-4CAF-A4FD-3665FC43C067},,515.501,CIEP Augusto Pinheiro de Carvalho,5.18
625501,CIEP Doutor Adão Pereira Nunes,"Av. Brasil, S/Nº",Acari,6,CIEP,3361-2071,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11612&cmd=load,{0693C987-D155-48FD-9564-4B32D53956A6},,625.501,CIEP Dr. Adão Pereira Nunes,6.3
625503,CIEP Glauber Rocha,"Rua Frei Vicente, S/Nº",Pavuna,6,CIEP,2407-0433,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11618&cmd=load,{2A2C0576-5756-4B8D-8BEB-FE72ACEF4817},,625.503,CIEP Glauber Rocha,6.1
716049,Escola Municipal Renato Leite,"Rua Carlos Pallut, 271",Taquara,7,Escola Municipal,2445-5685,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11648&cmd=load,{9054E459-6B91-4B68-B889-D4FEADDBBBDA},,716.049,EM Renato Leite,7.13
208005,Escola Municipal Bombeiro Geraldo Dias,"Rua Francisco Graça, 81",Tijuca,2,Escola Municipal,2254-5996,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10849&cmd=load,{154FD7A1-CB62-4219-8F25-AD05330CD83D},,208.005,EM Bombeiro Geraldo Dias,2.12
514501,CIEP Dom Oscar Romero,"Estr. do Colégio, S/Nº",Colégio,5,CIEP,3371-6920,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11609&cmd=load,{2BFD67AE-3563-4400-9C91-96B07E3E141C},,514.501,CIEP Dom Oscar Romero,5.4
514024,Escola Municipal Almirante Newton Braga de Faria,"Av. Monsenhor Félix, 1.059",Colégio,5,Escola Municipal,3361-0089,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10935&cmd=load,{ECC15436-AD37-45A9-991A-2EA4E2A9B9E0},,514.024,EM Almte. Newton Braga de Faria,5.2
227501,CIEP Doutor Bento Rubião,"Estr. da Gávea, s/n",Rocinha,2,CIEP,3322-3433,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10897&cmd=load,{78CFB0B6-F4A7-464E-A603-E56DDD84A0D0},,227.501,CIEP Dr. Bento Rubião,2.7
123002,Escola Municipal Santa Catarina,"Rua Eduardo Santos, 38",Santa Teresa,1,Escola Municipal,2507-0800,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11546&cmd=load,{7B8406FE-40EA-4E93-A29B-27C19FA3E4B9},,123.002,EM Stª Catarina,1.7
208023,Escola Municipal Marc Ferrez,"Rua Jornalista Guima, S/Nº",Alto da Boa Vista,2,Escola Municipal,2492-5362,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10867&cmd=load,{7F612AD8-64D9-4D7D-A025-60D0BE65C5F4},,208.023,EM Marc Ferrez,2.11
312006,Escola Municipal Ministro Orosimbo Nonato,"Rua Darke de Matos, 152",Higienópolis,3,Escola Municipal,2590-0741,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11487&cmd=load,{470B4032-0BC8-46F5-A2B8-A748931D1BF0},,312.006,EM Ministro Orosimbo Nonato,3.14
312030,Escola Municipal Marechal Estevão Leitão de Carvalho,"Av. Pastor Martin Luther King, 3.217",Engenho da Rainha,3,Escola Municipal,2595-5408,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10903&cmd=load,{D181DCDC-9464-47CC-BAE3-A1E6BB41CCF8},,312.030,EM Mal. Estevão Leitão de Carvalho,3.16
716067,Escola Municipal Cândido Campos,"Rua Aricanga, 310",Vila Valqueire,7,Escola Municipal,2453-3194,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11666&cmd=load,{5A3B2F0C-2188-4338-95CA-6F8DCD77C594},,716.067,EM Cândido Campos,7.1
1026004,Escola Municipal Leôncio Correia,"Av. Gaspar Lemos, 342",Guaratiba,10,Escola Municipal,3313-5589,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11908&cmd=load,{23B4F62D-D0DE-4370-88AF-7D0D20C869F8},,1.026.004,EM Leôncio Correia,10.29
1026008,Escola Municipal Engenheiro Gastão Rangel,"Estr. do Magarça, 9.183",Guaratiba,10,Escola Municipal,3401-5230,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11761&cmd=load,{7A3924E8-956A-4F87-9190-79DD52B9DD69},,1.026.008,EM Engen. Gastão Rangel,10.24
1026012,Escola Municipal Professor Vieira Fazenda,"Estr. da Barra de Guaratiba, 9.140",Guaratiba,10,Escola Municipal,2410-8285,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11765&cmd=load,{F114E7BB-B263-4D1A-9434-E67DBA04067B},,1.026.012,EM Prof° Vieira Fazenda,10.29
1026014,Escola Municipal Euclides Roxo,"Estr. da Barra de Guaratiba, 750",Barra de Guaratiba,10,Escola Municipal,2410-1166,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11767&cmd=load,{08A67FF1-3123-4857-ABAF-11BF07B38F20},,1.026.014,EM Euclides Roxo,10.29
313502,CIEP Chanceler Willy Brandt,"Rua Álvaro Seixas, S/Nº",Jacaré,3,CIEP,2501-7169,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11797&cmd=load,{5E5C57C5-9513-482F-A936-A014DF6A742F},,313.502,CIEP Chanceler Willy Brandt,3.11
204002,Escola Municipal Maria Leopoldina,"Rua Santo Amaro, 133",Santa Teresa,1,Escola Municipal,2242-5187,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10790&cmd=load,{E35DEE83-924B-4197-8199-B55E7A25C628},,204.002,EM Mª Leopoldina,1.8
101003,Escola Municipal Darcy Vargass,"Rua Souza e Silva, 112",Gambôa,1,Escola Municipal,2233-0593,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11224&cmd=load,{92A1A2A5-C60C-459C-A300-6D7EF01059AE},,101.003,EM Darcy Vargass,1.6
101006,Escola Municipal Francisco Benjamim Galloti,"Rua da América, 81",Santo Cristo,1,Escola Municipal,2233-1273,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11227&cmd=load,{3AF1A019-4713-4FD2-BAF8-F9B78E55D7F5},,101.006,EM Francisco Benjamim Galloti,1.5
101501,CIEP Henfil,"Rua Carlos Seidl, S/Nº",Caju,1,CIEP,2580-7957,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11232&cmd=load,{C7F8FB46-38E4-4ABB-8852-FD559B561E54},,101.501,CIEP Henfil,1.1
329001,Escola Municipal Professor Mourão Filho,R Maquinista Aristóteles Ferreira s/n,Complexo do Alemão,3,Escola Municipal,2260-0049,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11788&cmd=load,{4A62DD8C-FCB8-4D66-AC27-D1172C2268E6},,329.001,EM Prof° Mourão Filho,3.21
209001,Escola Municipal Benedito Ottoni,"Rua Senador Furtado, 90",Maracanã,2,Escola Municipal,2568-9798,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10868&cmd=load,{8FEA7B13-BA3E-4146-9CBD-43A2CE13799E},,209.001,EM Benedito Ottoni,2.15
313503,Escola Municipal Lins de Vasconcelos,"Rua Engenheiro Brotero, 26",Lins de Vasconcelos,3,Escola Municipal,2201-7522,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11792&cmd=load,{6BE77BD2-6FE9-40B1-85B7-44100F99AD1D},,313.503,EM Lins de Vasconcelos,3.5
208008,Escola Municipal Almirante Barroso,"Rua Homem de Melo, 302",Tijuca,2,Escola Municipal,2238-6214,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10852&cmd=load,{CAE26007-5C42-49A9-A780-4CB8C90BCE61},,208.008,EM Almte. Barroso,2.13
208021,Escola Municipal Mário Faccini,"Av. Edson Passos, 711",Alto da Boa Vista,2,Escola Municipal,2238-2645,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10865&cmd=load,{07F4279C-BDCB-46A8-A32A-A8C1FF393D68},,208.021,EM Mário Faccini,2.11
208022,Escola Municipal Mata Machado,"Estr. das Furnas, 1.467",Alto da Boa Vista,2,Escola Municipal,2493-0898,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10866&cmd=load,{307E706F-4E44-44E1-BCFC-FC46C6447756},30/12/2010 22:00,208.022,EM Mata Machado,2.11
208020,Escola Municipal Diogo Feijó,"Estr. da Paz, 1.474",Alto da Boa Vista,2,Escola Municipal,2492-2293,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10864&cmd=load,{346852AC-3017-4D90-90E9-278EE5AABF63},,208.020,EM Diogo Feijó,2.11
625020,Escola Municipal Artur Azevedo,"Av. Sargento de Milícias, S/Nº",Pavuna,6,Escola Municipal,2474-1305,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11423&cmd=load,{560D8941-EAA8-4C21-9878-C85352283267},,625.020,EM Artur Azevedo,6.1
716005,Classe em Cooperação Adalgisa Monteiro,"Estr. Bouganville, 346",Jacarepagua,7,Escola Municipal,2493-4005,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11442&cmd=load,{B735DE9D-010C-4718-9AAD-E0DAD25C47C7},,716.005,Clas. em Coop. Adalgisa Monteiro,7.22
716068,Escola Municipal Maria da Silva França,"Rua Antonio Carlos Paranhos, S/Nº",Vila Valqueire,7,Escola Municipal,3390-9944,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11667&cmd=load,{C75C785E-4B47-42B2-9CC2-870D964ADED6},,716.068,EM Mª da Silva França,7.1
312037,Escola Municipal Professora Vera Saback Sampaio,"Trav. Guajanauto, S/Nº",Complexo do Alemão,3,Escola Municipal,2590-6579,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11866&cmd=load,{49A29365-A81A-4975-8133-18B1A9950934},,312.037,EM Profª Vera Saback Sampaio,3.24
1019209,CIEP Papa João XXIII,Av. João XXIII S/Nº,Santa Cruz,10,CIEP,3395-2759,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11778&cmd=load,{CA6F211A-EA89-467C-8CA4-20E4C65DA70B},,1.019.209,CIEP Papa João XXIII,10.7
724501,Escola Municipal Vice Almirante Paulo Castro Moreira da Silva,"Av. Adolpho de Vasconcelos, 264",Barra da Tijuca,7,Escola Municipal,2498-0280,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11688&cmd=load,{EA4473C8-F2F5-4261-B07B-CAB3305B8CDA},,724.501,EM Vice Almte. Paulo Castro Moreira da Silva,7.30
1019015,Escola Municipal Princesa Isabel,"Rua do Matadouro, 135",Santa Cruz,10,Escola Municipal,3395-1613,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11179&cmd=load,{198D164F-767D-4DEA-88FF-995BD04970BF},,1.019.015,EM Princesa Isabel,10.11
102504,CIEP Avenida dos Desfiles,"Av. Salvador de Sá, S/Nº",Cidade Nova,1,CIEP,2293-0077,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10786&cmd=load,{3603A2EA-4A4B-4572-957C-02A99D019EBC},,102.504,CIEP Av. dos Desfiles,1.9
209006,Escola Municipal Friedenreich,"Av. Maracanã, 350 - Suderj",Maracanã,2,Escola Municipal,2567-3367,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10873&cmd=load,{BF6D9482-C085-49D0-A13B-2DA562F55B34},,209.006,EM Friedenreich,2.15
101008,Escola Municipal Marechal Esperidião Rosas,"Rua Duque de Caxias, 5",Caju,1,Escola Municipal,3860-1042,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11229&cmd=load,{CB9E606A-411B-4F14-BE94-1FE33DB9F352},,101.008,EM Mal. Esperidião Rosas,1.1
209020,Escola Municipal Epitácio Pessoa,"Rua Ernesto de Souza, 153",Andarai,2,Escola Municipal,2238-9290,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10886&cmd=load,{E59BBC89-09B4-4870-A42A-3671A0DAC0F8},,209.020,EM Epitácio Pessoa,2.16
209018,Escola Municipal Rodrigo Mello Franco Andrade,"Rua Ernesto de Souza, 153 - Fundos",Andarai,2,Escola Municipal,2238-7473,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10884&cmd=load,{E5BBB01F-F88F-4BCB-892B-1D107E88BC0F},,209.018,EM Rodrigo Mello Franco Andrade,2.16
209019,Escola Municipal Afrânio Peixoto,"Rua Ferreira Pontes, 328",Andarai,2,Escola Municipal,2238-5982,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10885&cmd=load,{CDBAB87E-8092-4DCA-8D73-1AA91089B041},,209.019,EM Afrânio Peixoto,2.16
208007,Escola Municipal Barão de Itacurussá,"Rua Andrade Neves, 481",Tijuca,2,Escola Municipal,2238-4924,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10851&cmd=load,{9DA4BA6F-EFE8-41E5-BC01-19C0388D90FD},,208.007,EM Barão de Itacurussá,2.13
208017,Escola Municipal Araújo Porto Alegre,"Estr. Velha da Tijuca, 181",Alto da Boa Vista,2,Escola Municipal,2238-9531,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10861&cmd=load,{B22BE804-FA47-4774-BFBF-6A3DCFAEEDEA},,208.017,EM Araújo Porto Alegre,2.11
208011,Escola Municipal Jornalista Brito Broca,"Rua Castelnuovo, S/Nº",Tijuca,2,Escola Municipal,2238-1256,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10855&cmd=load,{5F337396-5A59-406C-94DB-7E0110A148C7},,208.011,EM Jorn. Brito Broca,2.13
208018,Escola Municipal Menezes Vieira,"Rua Boa Vista, 154",Alto da Boa Vista,2,Escola Municipal,2492-5343,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10862&cmd=load,{119C4BC2-A899-4C5F-9DFC-436661C441C5},,208.018,EM Menezes Vieira,2.11
734008,Escola Municipal Joaquim Fontes,"Rua João Mafra, 85",Cidade de Deus,7,Escola Municipal,2445-5136,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11932&cmd=load,{8E94AB59-91B9-47F2-B2CF-A5EEC3A4CF15},,734.008,EM Joaquim Fontes,7.12
